class,name,county_nam,state_alph,state_num,lat_dec,lon_dec,lat_dms,lon_dms,descriptio,var_name1,subtype,map_name,ET_Source
school,Seneca Trail Christian Academy,Greenbrier,WV,54,37.727502,-80.446157,"37? 43' 39.008"" N","80? 26' 46.167"" W",,,Private,Ronceverte,Point Features Retrieved from GNIS 06072010
school,Smoot Elementary School,Greenbrier,WV,54,37.88327,-80.664531,"37? 52' 59.773"" N","80? 39' 52.310"" W",,,Public Elementary,Rupert,Point Features Retrieved from GNIS 06072010
school,Western Greenbrier Middle School,Greenbrier,WV,54,37.955619,-80.668024,"37? 57' 20.227"" N","80? 40' 4.886"" W",,,Public Middle,Rupert,Point Features Retrieved from GNIS 06072010
school,Saints Peter and Paul Elementary School (RECHECK),Fayette,WV,54,37.985327,-81.143412,"37? 59' 7.177"" N","81? 8' 36.283"" W","123 Elmore Street, Oak Hill, WV 25901",,Private,Oak Hill,Point Features Retrieved from WVGISTC Created Dataset
school,Gene Spadaro Regional Juvenile Center,Fayette,WV,54,37.885483,-81.166576,"37? 53' 7.739"" N","81? 9' 59.674"" W","106 Martin Drive, Mt. Hope, WV 25880",,Other,Oak Hill,Point Features Retrieved from WVGISTC Created Dataset
school,Danese Christian School,Fayette,WV,54,37.922189,-80.892378,"37? 55' 19.882"" N","80? 53' 32.559"" W","5498 Meadowbridge Road, Danese, WV 25831",,Private,Danese,Point Features Retrieved from WVGISTC Created Dataset
school,West Virginia Institute of Technology - Montgomery Campus,Fayette,WV,54,38.179532,-81.324644,"38? 10' 46.316"" N","81? 19' 28.719"" W",,,College/University,Montgomery,Point Features Retrieved from GNIS 06072010
school,Ansted Elementary School,Fayette,WV,54,38.134834,-81.091593,"38? 8' 5.404"" N","81? 5' 29.734"" W",,,Public Elementary,Ansted,Point Features Retrieved from GNIS 06072010
school,Ansted Middle School,Fayette,WV,54,38.133278,-81.095684,"38? 7' 59.802"" N","81? 5' 44.463"" W",,,Public Middle,Ansted,Point Features Retrieved from GNIS 06072010
school,Divide Elementary School,Fayette,WV,54,38.0661,-80.963059,"38? 3' 57.962"" N","80? 57' 47.011"" W",,,Public Elementary,Winona,Point Features Retrieved from GNIS 06072010
school,Fayette Institute of Technology,Fayette,WV,54,37.988867,-81.146739,"37? 59' 19.920"" N","81? 8' 48.261"" W",,,College/University,Oak Hill,Point Features Retrieved from GNIS 06072010
school,Fayetteville Elementary School,Fayette,WV,54,38.052445,-81.106244,"38? 3' 8.801"" N","81? 6' 22.479"" W",,,Public Elementary,Fayetteville,Point Features Retrieved from GNIS 06072010
school,Fayetteville High School,Fayette,WV,54,38.045318,-81.113662,"38? 2' 43.144"" N","81? 6' 49.183"" W",,,Public High,Fayetteville,Point Features Retrieved from GNIS 06072010
school,Gatewood Elementary School,Fayette,WV,54,38.006773,-81.065365,"38? 0' 24.384"" N","81? 3' 55.315"" W",,,Public Elementary,Fayetteville,Point Features Retrieved from GNIS 06072010
school,Gauley Bridge Elementary School,Fayette,WV,54,38.167578,-81.195874,"38? 10' 3.280"" N","81? 11' 45.145"" W",,,Public Elementary,Gauley Bridge,Point Features Retrieved from GNIS 06072010
school,Meadow Bridge Elementary School,Fayette,WV,54,37.868357,-80.862488,"37? 52' 6.086"" N","80? 51' 44.955"" W",,,Public Elementary,Meadow Bridge,Point Features Retrieved from GNIS 06072010
school,Midland Trail High School,Fayette,WV,54,38.112327,-80.996506,"38? 6' 44.375"" N","80? 59' 47.420"" W",,,Public High,Winona,Point Features Retrieved from GNIS 06072010
school,Mount Hope Elementary School,Fayette,WV,54,37.894351,-81.163442,"37? 53' 39.665"" N","81? 9' 48.391"" W",,,Public Elementary,Oak Hill,Point Features Retrieved from GNIS 06072010
school,Mount Hope High School,Fayette,WV,54,37.897706,-81.156787,"37? 53' 51.743"" N","81? 9' 24.432"" W",,,Public High,Oak Hill,Point Features Retrieved from GNIS 06072010
school,Nuttall Middle School,Fayette,WV,54,38.058894,-80.965369,"38? 3' 32.018"" N","80? 57' 55.328"" W",,,Public Middle,Winona,Point Features Retrieved from GNIS 06072010
school,Oak Hill High School,Fayette,WV,54,37.991136,-81.14839,"37? 59' 28.090"" N","81? 8' 54.203"" W",,,Public High,Oak Hill,Point Features Retrieved from GNIS 06072010
school,Rosedale Elementary School,Fayette,WV,54,37.998753,-81.135321,"37? 59' 55.512"" N","81? 8' 7.157"" W",,,Public Elementary,Oak Hill,Point Features Retrieved from GNIS 06072010
school,Saints Peter and Paul Catholic School,Fayette,WV,54,37.985288,-81.143476,"37? 59' 7.037"" N","81? 8' 36.512"" W",,,Private,Oak Hill,Point Features Retrieved from GNIS 06072010
school,Valley Elementary School,Fayette,WV,54,38.18176,-81.308978,"38? 10' 54.335"" N","81? 18' 32.323"" W",,,Public Elementary,Montgomery,Point Features Retrieved from GNIS 06072010
school,Valley High School,Fayette,WV,54,38.18171,-81.310416,"38? 10' 54.157"" N","81? 18' 37.499"" W",,,Public High,Montgomery,Point Features Retrieved from GNIS 06072010
school,Boomer Christian School,Fayette,WV,54,38.149535,-81.28735,"38? 8' 58.326"" N","81? 17' 14.460"" W",,,Private,Montgomery,Point Features Retrieved from GNIS 06072010
school,Collins Middle School,Fayette,WV,54,37.973984,-81.1575,"37? 58' 26.342"" N","81? 9' 27.000"" W",,,Public Middle,Oak Hill,Point Features Retrieved from GNIS 06072010
school,Danese Elementary School,Fayette,WV,54,37.941345,-80.906712,"37? 56' 28.841"" N","80? 54' 24.162"" W",,,Public Elementary,Danese,Point Features Retrieved from GNIS 06072010
school,Meadow Bridge High School,Fayette,WV,54,37.867547,-80.860589,"37? 52' 3.170"" N","80? 51' 38.120"" W",,,Public High,Meadow Bridge,Point Features Retrieved from GNIS 06072010
school,Mountain View Christian School,Fayette,WV,54,37.93762,-81.155945,"37? 56' 15.433"" N","81? 9' 21.400"" W",,,Private,Oak Hill,Point Features Retrieved from GNIS 06072010
school,New River Elementary School,Fayette,WV,54,37.987959,-81.145749,"37? 59' 16.653"" N","81? 8' 44.696"" W",,,Public Elementary,Oak Hill,Point Features Retrieved from GNIS 06072010
school,Donald R Kuhn Juvenile Diagnostic and Detention Center,Boone,WV,54,38.137588,-81.837695,"38? 8' 15.317"" N","81? 50' 15.702"" W","1 Lory Place, Julian, WV 25529",,Other,Julian,Point Features Retrieved from WVGISTC Created Dataset
school,Mud School,Boone,WV,54,38.056211,-81.938738,"38? 3' 22.358"" N","81? 56' 19.455"" W",,,,Mud,Point Features Retrieved from GNIS 06072010
school,Ashford - Rumble Elementary School,Boone,WV,54,38.183732,-81.700458,"38? 11' 1.436"" N","81? 42' 1.649"" W",,,Public Elementary,Racine,Point Features Retrieved from GNIS 06072010
school,Madison Elementary School,Boone,WV,54,38.062754,-81.816648,"38? 3' 45.914"" N","81? 48' 59.931"" W",,,Public Elementary,Madison,Point Features Retrieved from GNIS 06072010
school,Nellis Elementary School,Boone,WV,54,38.149991,-81.74473,"38? 8' 59.966"" N","81? 44' 41.028"" W",,,Public Elementary,Racine,Point Features Retrieved from GNIS 06072010
school,Ramage Elementary School,Boone,WV,54,37.982882,-81.822575,"37? 58' 58.375"" N","81? 49' 21.271"" W",,,Public Elementary,Clothier,Point Features Retrieved from GNIS 06072010
school,Scott High School,Boone,WV,54,38.07284,-81.830233,"38? 4' 22.224"" N","81? 49' 48.840"" W",,,Public High,Madison,Point Features Retrieved from GNIS 06072010
school,Sherman High School,Boone,WV,54,38.114188,-81.6218,"38? 6' 51.076"" N","81? 37' 18.480"" W",,,Public High,Sylvester,Point Features Retrieved from GNIS 06072010
school,Sherman Junior High School,Boone,WV,54,38.115186,-81.621379,"38? 6' 54.670"" N","81? 37' 16.963"" W",,,Public High,Sylvester,Point Features Retrieved from GNIS 06072010
school,Van Elementary School,Boone,WV,54,37.971917,-81.713983,"37? 58' 18.900"" N","81? 42' 50.338"" W",,,Public Elementary,Wharton,Point Features Retrieved from GNIS 06072010
school,Van Junior / Senior High School,Boone,WV,54,37.970295,-81.712566,"37? 58' 13.063"" N","81? 42' 45.238"" W",,,Public High,Wharton,Point Features Retrieved from GNIS 06072010
school,Wharton Elementary School,Boone,WV,54,37.894502,-81.67188,"37? 53' 40.208"" N","81? 40' 18.769"" W",,,Public Elementary,Wharton,Point Features Retrieved from GNIS 06072010
school,Whitesville Elementary School,Boone,WV,54,37.982113,-81.535748,"37? 58' 55.609"" N","81? 32' 8.693"" W",,,Public Elementary,Whitesville,Point Features Retrieved from GNIS 06072010
school,Boone Career and Technical Center,Boone,WV,54,38.103284,-81.809601,"38? 6' 11.822"" N","81? 48' 34.564"" W",,,Public Vocational,Madison,Point Features Retrieved from GNIS 06072010
school,Madison Elementary Preschool Annex,Boone,WV,54,38.034031,-81.780097,"38? 2' 2.512"" N","81? 46' 48.349"" W",,,Public Pre-K,Madison,Point Features Retrieved from GNIS 06072010
school,Brookview Elementary School,Boone,WV,54,38.10428,-81.825677,"38? 6' 15.408"" N","81? 49' 32.439"" W",,,Public Elementary,Madison,Point Features Retrieved from GNIS 06072010
school,Christian Faith Academy,Boone,WV,54,37.971657,-81.70508,"37? 58' 17.963"" N","81? 42' 18.289"" W",,,Private,Wharton,Point Features Retrieved from GNIS 06072010
school,Jeffrey - Spencer Elementary School,Boone,WV,54,37.96431,-81.847308,"37? 57' 51.517"" N","81? 50' 50.308"" W",,,Public Elementary,Clothier,Point Features Retrieved from GNIS 06072010
school,Madison Middle School,Boone,WV,54,38.072222,-81.827476,"38? 4' 19.998"" N","81? 49' 38.914"" W",,,Public Middle,Madison,Point Features Retrieved from GNIS 06072010
school,Sherman Elementary School,Boone,WV,54,38.130541,-81.61479,"38? 7' 49.947"" N","81? 36' 53.244"" W",,,Public Elementary,Belle,Point Features Retrieved from GNIS 06072010
school,Buffalo Elementary School,Logan,WV,54,37.769708,-81.83628,"37? 46' 10.948"" N","81? 50' 10.607"" W",,,Public Elementary,Amherstdale,Point Features Retrieved from GNIS 06072010
school,Hugh Dingess Elementary School,Logan,WV,54,37.978307,-82.138722,"37? 58' 41.906"" N","82? 8' 19.397"" W",,,Public Elementary,Trace,Point Features Retrieved from GNIS 06072010
school,Southern Mountain Center - Marshall University,Logan,WV,54,37.851561,-82.022935,"37? 51' 5.621"" N","82? 1' 22.564"" W",,,College/University,Holden,Point Features Retrieved from GNIS 06072010
school,Man High School,Logan,WV,54,37.73046,-81.876769,"37? 43' 49.657"" N","81? 52' 36.368"" W",,,Public High,Man,Point Features Retrieved from GNIS 06072010
school,Chapmanville Middle School,Logan,WV,54,37.977753,-82.02497,"37? 58' 39.910"" N","82? 1' 29.891"" W",,,Public Middle,Chapmanville,Point Features Retrieved from GNIS 06072010
school,Holden Elementary School,Logan,WV,54,37.827865,-82.076994,"37? 49' 40.314"" N","82? 4' 37.177"" W",,,Public Elementary,Holden,Point Features Retrieved from GNIS 06072010
school,Logan High School,Logan,WV,54,37.85191,-81.995742,"37? 51' 6.876"" N","81? 59' 44.672"" W",,,Public High,Logan,Point Features Retrieved from GNIS 06072010
school,Omar Elementary School,Logan,WV,54,37.769745,-81.989243,"37? 46' 11.083"" N","81? 59' 21.276"" W",,,Public Elementary,Logan,Point Features Retrieved from GNIS 06072010
school,South Man Elementary School,Logan,WV,54,37.737948,-81.876624,"37? 44' 16.612"" N","81? 52' 35.845"" W",,,Public Elementary,Man,Point Features Retrieved from GNIS 06072010
school,Southern West Virginia Community and Technical College - Logan Campus,Logan,WV,54,37.851681,-82.023096,"37? 51' 6.053"" N","82? 1' 23.146"" W",,,College/University,Holden,Point Features Retrieved from GNIS 06072010
school,Truthway Christian Academy,Logan,WV,54,37.946846,-82.01625,"37? 56' 48.647"" N","82? 0' 58.501"" W",,,Private,Chapmanville,Point Features Retrieved from GNIS 06072010
school,Verdunville Elementary School,Logan,WV,54,37.848108,-82.04626,"37? 50' 53.190"" N","82? 2' 46.535"" W",,,Public Elementary,Holden,Point Features Retrieved from GNIS 06072010
school,Chapmanville Regional High School,Logan,WV,54,37.977296,-82.026641,"37? 58' 38.265"" N","82? 1' 35.907"" W",,,Public High,Chapmanville,Point Features Retrieved from GNIS 06072010
school,Beth Haven Christian School,Logan,WV,54,37.768615,-81.986771,"37? 46' 7.014"" N","81? 59' 12.377"" W",,,Private,Logan,Point Features Retrieved from GNIS 06072010
school,Chapmanville East Elementary School,Logan,WV,54,37.968254,-82.020678,"37? 58' 5.714"" N","82? 1' 14.442"" W",,,Public Elementary,Chapmanville,Point Features Retrieved from GNIS 06072010
school,Justice Elementary School,Logan,WV,54,37.893854,-81.991873,"37? 53' 37.874"" N","81? 59' 30.744"" W",,,Public Elementary,Henlawson,Point Features Retrieved from GNIS 06072010
school,Logan Elementary School,Logan,WV,54,37.852349,-81.994555,"37? 51' 8.457"" N","81? 59' 40.398"" W",,,Public Elementary,Logan,Point Features Retrieved from GNIS 06072010
school,Logan Middle School,Logan,WV,54,37.849757,-81.995923,"37? 50' 59.125"" N","81? 59' 45.324"" W",,,Public Middle,Logan,Point Features Retrieved from GNIS 06072010
school,Logan Pride Head Start Center,Logan,WV,54,37.843111,-81.980778,"37? 50' 35.200"" N","81? 58' 50.800"" W",,,Public Pre-K,Logan,Point Features Retrieved from GNIS 06072010
school,Man Middle School,Logan,WV,54,37.727285,-81.855198,"37? 43' 38.225"" N","81? 51' 18.711"" W",,,Public Middle,Mallory,Point Features Retrieved from GNIS 06072010
school,Ralph R Willis Career and Technical Center,Logan,WV,54,37.826956,-81.942909,"37? 49' 37.041"" N","81? 56' 34.474"" W",,,Public Vocational,Logan,Point Features Retrieved from GNIS 06072010
school,West Chapmanville Elementary School,Logan,WV,54,37.977129,-82.023645,"37? 58' 37.663"" N","82? 1' 25.122"" W",,,Public Elementary,Chapmanville,Point Features Retrieved from GNIS 06072010
school,Man Elementary School,Logan,WV,54,37.727181,-81.854992,"37? 43' 37.852"" N","81? 51' 17.972"" W",,,Public Elementary,Mallory,Point Features Retrieved from GNIS 06072010
school,Beckley Center,Raleigh,WV,54,37.825115,-81.19339,"37? 49' 30.414"" N","81? 11' 36.204"" W","4712 Robert C. Byrd Drive, Beckley, WV 25801",,Other,Beckley,Point Features Retrieved from WVGISTC Created Dataset
school,Mabscott Christian Academy,Raleigh,WV,54,37.775656,-81.213001,"37? 46' 32.362"" N","81? 12' 46.804"" W","Whitestick Avenue, Mabscott, WV 25871",,Private,Beckley,Point Features Retrieved from WVGISTC Created Dataset
school,The Academy at Mountain State University,Raleigh,WV,54,37.776274,-81.18645,"37? 46' 34.585"" N","81? 11' 11.219"" W","400 South Kanawha Street, Beckley, WV 25802",,Private,Beckley,Point Features Retrieved from WVGISTC Created Dataset
school,Trinity Christian Academy,Raleigh,WV,54,37.809744,-81.189468,"37? 48' 35.078"" N","81? 11' 22.085"" W","224 Pinewood Drive, Beckley, WV 25801",,Private,Beckley,Point Features Retrieved from WVGISTC Created Dataset
school,Appalachian Bible College,Raleigh,WV,54,37.85262,-81.200063,"37? 51' 9.432"" N","81? 12' 0.228"" W",,,College/University,Beckley,Point Features Retrieved from GNIS 06072010
school,Mountain State University,Raleigh,WV,54,37.775924,-81.18402,"37? 46' 33.326"" N","81? 11' 2.473"" W",,,College/University,Beckley,Point Features Retrieved from GNIS 06072010
school,Crescent Elementary School,Raleigh,WV,54,37.787354,-81.210032,"37? 47' 14.474"" N","81? 12' 36.117"" W",,,Public Elementary,Beckley,Point Features Retrieved from GNIS 06072010
school,Marsh Fork Elementary School,Raleigh,WV,54,37.877958,-81.526292,"37? 52' 40.648"" N","81? 31' 34.650"" W",,,Public Elementary,Whitesville,Point Features Retrieved from GNIS 06072010
school,Maxwell Hill Elementary School,Raleigh,WV,54,37.807849,-81.197678,"37? 48' 28.255"" N","81? 11' 51.641"" W",,,Public Elementary,Beckley,Point Features Retrieved from GNIS 06072010
school,Park Middle School,Raleigh,WV,54,37.771574,-81.191226,"37? 46' 17.667"" N","81? 11' 28.412"" W",,,Public Middle,Beckley,Point Features Retrieved from GNIS 06072010
school,Saint Francis de Sales School,Raleigh,WV,54,37.769572,-81.197676,"37? 46' 10.460"" N","81? 11' 51.633"" W",,,Private,Beckley,Point Features Retrieved from GNIS 06072010
school,Teel Education Center,Raleigh,WV,54,37.795392,-81.1826,"37? 47' 43.412"" N","81? 10' 57.361"" W",,,Other,Beckley,Point Features Retrieved from GNIS 06072010
school,Beckley - Stratton Middle School,Raleigh,WV,54,37.78026,-81.157983,"37? 46' 48.937"" N","81? 9' 28.740"" W",,,Public Middle,Beckley,Point Features Retrieved from GNIS 06072010
school,Bradley Elementary School,Raleigh,WV,54,37.848006,-81.193305,"37? 50' 52.821"" N","81? 11' 35.899"" W",,,Public Elementary,Beckley,Point Features Retrieved from GNIS 06072010
school,Crab Orchard Elementary School,Raleigh,WV,54,37.739448,-81.22991,"37? 44' 22.012"" N","81? 13' 47.676"" W",,,Public Elementary,Crab Orchard,Point Features Retrieved from GNIS 06072010
school,Cranberry - Prosperity Elementary School,Raleigh,WV,54,37.821002,-81.191582,"37? 49' 15.606"" N","81? 11' 29.695"" W",,,Public Elementary,Beckley,Point Features Retrieved from GNIS 06072010
school,Daniels Elementary School,Raleigh,WV,54,37.744634,-81.110134,"37? 44' 40.683"" N","81? 6' 36.482"" W",,,Public Elementary,Shady Spring,Point Features Retrieved from GNIS 06072010
school,Fairdale Elementary School,Raleigh,WV,54,37.781423,-81.366801,"37? 46' 53.123"" N","81? 22' 0.483"" W",,,Public Elementary,Eccles,Point Features Retrieved from GNIS 06072010
school,Ghent Elementary School,Raleigh,WV,54,37.63028,-81.108656,"37? 37' 49.008"" N","81? 6' 31.161"" W",,,Public Elementary,Shady Spring,Point Features Retrieved from GNIS 06072010
school,Hollywood Elementary School,Raleigh,WV,54,37.772391,-81.223532,"37? 46' 20.609"" N","81? 13' 24.715"" W",,,Public Elementary,Beckley,Point Features Retrieved from GNIS 06072010
school,Lester Elementary School,Raleigh,WV,54,37.729576,-81.306417,"37? 43' 46.473"" N","81? 18' 23.102"" W",,,Public Elementary,Lester,Point Features Retrieved from GNIS 06072010
school,Liberty High School,Raleigh,WV,54,37.795072,-81.332845,"37? 47' 42.258"" N","81? 19' 58.241"" W",,,Public High,Eccles,Point Features Retrieved from GNIS 06072010
school,Mabscott Elementary School,Raleigh,WV,54,37.771856,-81.205943,"37? 46' 18.680"" N","81? 12' 21.393"" W",,,Public Elementary,Beckley,Point Features Retrieved from GNIS 06072010
school,New Academie School,Raleigh,WV,54,37.799837,-81.168155,"37? 47' 59.412"" N","81? 10' 5.359"" W",,,,Beckley,Point Features Retrieved from GNIS 06072010
school,Raleigh County Vocational School,Raleigh,WV,54,37.772892,-81.189267,"37? 46' 22.413"" N","81? 11' 21.360"" W",,,Public Vocational,Beckley,Point Features Retrieved from GNIS 06072010
school,Raleigh-Boone Technical Center,Raleigh,WV,54,37.795392,-81.165378,"37? 47' 43.413"" N","81? 9' 55.359"" W",,,Public Vocational,Beckley,Point Features Retrieved from GNIS 06072010
school,Shady Spring Elementary School,Raleigh,WV,54,37.690514,-81.102144,"37? 41' 25.849"" N","81? 6' 7.719"" W",,,Public Elementary,Shady Spring,Point Features Retrieved from GNIS 06072010
school,Shady Spring High School,Raleigh,WV,54,37.702128,-81.092734,"37? 42' 7.660"" N","81? 5' 33.842"" W",,,Public High,Shady Spring,Point Features Retrieved from GNIS 06072010
school,Shady Spring Middle School,Raleigh,WV,54,37.693836,-81.102563,"37? 41' 37.809"" N","81? 6' 9.228"" W",,,Public Middle,Shady Spring,Point Features Retrieved from GNIS 06072010
school,Sophia Christian Academy,Raleigh,WV,54,37.705114,-81.273435,"37? 42' 18.411"" N","81? 16' 24.366"" W",,,Private,Lester,Point Features Retrieved from GNIS 06072010
school,Sophia - Soak Creek Elementary School,Raleigh,WV,54,37.70484,-81.273278,"37? 42' 17.424"" N","81? 16' 23.800"" W",,,Public Elementary,Lester,Point Features Retrieved from GNIS 06072010
school,Stanaford Elementary School,Raleigh,WV,54,37.812505,-81.15393,"37? 48' 45.018"" N","81? 9' 14.146"" W",,,Public Elementary,Beckley,Point Features Retrieved from GNIS 06072010
school,National Mine Health and Safety Academy,Raleigh,WV,54,37.776604,-81.121317,"37? 46' 35.775"" N","81? 7' 16.742"" W",,,Other,Prince,Point Features Retrieved from GNIS 06072010
school,Academy of Careers and Technology,Raleigh,WV,54,37.79519,-81.165339,"37? 47' 42.683"" N","81? 9' 55.220"" W",,,Public Vocational,Beckley,Point Features Retrieved from GNIS 06072010
school,Clear Fork District Elementary School,Raleigh,WV,54,37.929328,-81.357269,"37? 55' 45.580"" N","81? 21' 26.168"" W",,,Public Elementary,Pax,Point Features Retrieved from GNIS 06072010
school,Coal City Elementary School,Raleigh,WV,54,37.695231,-81.220841,"37? 41' 42.831"" N","81? 13' 15.027"" W",,,Public Elementary,Crab Orchard,Point Features Retrieved from GNIS 06072010
school,Greater Beckley Christian School,Raleigh,WV,54,37.83549,-81.200074,"37? 50' 7.766"" N","81? 12' 0.266"" W",,,Private,Beckley,Point Features Retrieved from GNIS 06072010
school,Independence High School,Raleigh,WV,54,37.696462,-81.223351,"37? 41' 47.263"" N","81? 13' 24.063"" W",,,Public High,Crab Orchard,Point Features Retrieved from GNIS 06072010
school,Independence Middle School,Raleigh,WV,54,37.697143,-81.225837,"37? 41' 49.715"" N","81? 13' 33.013"" W",,,Public Middle,Crab Orchard,Point Features Retrieved from GNIS 06072010
school,Stratton Elementary School,Raleigh,WV,54,37.766583,-81.173856,"37? 45' 59.700"" N","81? 10' 25.881"" W",,,Public Elementary,Beckley,Point Features Retrieved from GNIS 06072010
school,Trap Hill Middle School,Raleigh,WV,54,37.794254,-81.336399,"37? 47' 39.313"" N","81? 20' 11.038"" W",,,Public Middle,Eccles,Point Features Retrieved from GNIS 06072010
school,Victory Baptist Academy,Raleigh,WV,54,37.762732,-81.112322,"37? 45' 45.835"" N","81? 6' 44.359"" W",,,Private,Prince,Point Features Retrieved from GNIS 06072010
school,Woodrow Wilson High School,Raleigh,WV,54,37.79862,-81.164339,"37? 47' 55.033"" N","81? 9' 51.620"" W",,,Public High,Beckley,Point Features Retrieved from GNIS 06072010
school,YMCA Happy Kids Pre School,Raleigh,WV,54,37.777278,-81.186722,"37? 46' 38.200"" N","81? 11' 12.200"" W",,,Other,Beckley,Point Features Retrieved from GNIS 06072010
school,House of Prayer Christian School,Raleigh,WV,54,37.707231,-81.246575,"37? 42' 26.030"" N","81? 14' 47.671"" W",,,Private,Crab Orchard,Point Features Retrieved from GNIS 06072010
school,Beckley Elementary School,Raleigh,WV,54,37.780332,-81.157134,"37? 46' 49.197"" N","81? 9' 25.681"" W",,,Public Elementary,Beckley,Point Features Retrieved from GNIS 06072010
school,Mount Tabor Christian School,Raleigh,WV,54,37.794455,-81.231889,"37? 47' 40.038"" N","81? 13' 54.801"" W",,,Private,Beckley,Point Features Retrieved from GNIS 06072010
school,Williamson Christian School,Mingo,WV,54,37.673581,-82.278589,"37? 40' 24.891"" N","82? 16' 42.921"" W","6 East 2nd Avenue, Williamson, WV 25661",,Private,Williamson,Point Features Retrieved from WVGISTC Created Dataset
school,Jammie Darrian Christian Academy,Mingo,WV,54,37.598542,-81.855306,"37? 35' 54.752"" N","81? 51' 19.103"" W","US Route 52 South, Gilbert, WV 25621",,Private,Gilbert,Point Features Retrieved from WVGISTC Created Dataset
school,Bus Kirk School,Mingo,WV,54,37.947597,-82.21375,"37? 56' 51.349"" N","82? 12' 49.500"" W",,,,Trace,Point Features Retrieved from GNIS 06072010
school,Oldfield School,Mingo,WV,54,37.775377,-82.317087,"37? 46' 31.356"" N","82? 19' 1.512"" W",,,,Naugatuck,Point Features Retrieved from GNIS 06072010
school,Burch High School,Mingo,WV,54,37.677269,-82.179156,"37? 40' 38.168"" N","82? 10' 44.961"" W",,,Public High,Delbarton,Point Features Retrieved from GNIS 06072010
school,Sacred Heart Catholic School,Mingo,WV,54,37.676179,-82.278121,"37? 40' 34.245"" N","82? 16' 41.237"" W",,,Private,Williamson,Point Features Retrieved from GNIS 06072010
school,Tug Valley High School,Mingo,WV,54,37.792747,-82.340339,"37? 47' 33.891"" N","82? 20' 25.220"" W",,,Public High,Naugatuck,Point Features Retrieved from GNIS 06072010
school,Williamson High School,Mingo,WV,54,37.675517,-82.274767,"37? 40' 31.862"" N","82? 16' 29.161"" W",,,Public High,Williamson,Point Features Retrieved from GNIS 06072010
school,Williamson Middle School,Mingo,WV,54,37.675582,-82.274552,"37? 40' 32.094"" N","82? 16' 28.385"" W",,,Public Middle,Williamson,Point Features Retrieved from GNIS 06072010
school,Burch Elementary School,Mingo,WV,54,37.719391,-82.188954,"37? 43' 9.808"" N","82? 11' 20.233"" W",,,Public Elementary,Delbarton,Point Features Retrieved from GNIS 06072010
school,Dingess Grade School,Mingo,WV,54,37.85487,-82.150309,"37? 51' 17.531"" N","82? 9' 1.112"" W",,,Public Elementary,Myrtle,Point Features Retrieved from GNIS 06072010
school,Gilbert Elementary / Middle School,Mingo,WV,54,37.617515,-81.882051,"37? 37' 3.055"" N","81? 52' 55.383"" W",,,Public Middle,Wharncliffe,Point Features Retrieved from GNIS 06072010
school,Gilbert High School,Mingo,WV,54,37.635895,-81.912181,"37? 38' 9.224"" N","81? 54' 43.850"" W",,,Public High,Man,Point Features Retrieved from GNIS 06072010
school,Kermit Elementary School,Mingo,WV,54,37.809552,-82.399012,"37? 48' 34.388"" N","82? 23' 56.442"" W",,,Public Elementary,Kermit,Point Features Retrieved from GNIS 06072010
school,Matewan Elementary School,Mingo,WV,54,37.624306,-82.153199,"37? 37' 27.502"" N","82? 9' 11.516"" W",,,Public Elementary,Matewan,Point Features Retrieved from GNIS 06072010
school,Matewan High School,Mingo,WV,54,37.642274,-82.175529,"37? 38' 32.186"" N","82? 10' 31.903"" W",,,Public High,Delbarton,Point Features Retrieved from GNIS 06072010
school,Matewan Middle School,Mingo,WV,54,37.643148,-82.175577,"37? 38' 35.332"" N","82? 10' 32.078"" W",,,Public Middle,Delbarton,Point Features Retrieved from GNIS 06072010
school,Mingo Christian School,Mingo,WV,54,37.785439,-82.259715,"37? 47' 7.579"" N","82? 15' 34.974"" W",,,Private,Naugatuck,Point Features Retrieved from GNIS 06072010
school,Mingo Career and Technical Center,Mingo,WV,54,37.676838,-82.177047,"37? 40' 36.616"" N","82? 10' 37.368"" W",,,Public Vocational,Delbarton,Point Features Retrieved from GNIS 06072010
school,Omega Bible Academy,Mingo,WV,54,37.636094,-82.146734,"37? 38' 9.939"" N","82? 8' 48.244"" W",,,Private,Delbarton,Point Features Retrieved from GNIS 06072010
school,Regional Christian School,Mingo,WV,54,37.693565,-82.183445,"37? 41' 36.834"" N","82? 11' 0.402"" W",,,Private,Delbarton,Point Features Retrieved from GNIS 06072010
school,Riverside Elementary School,Mingo,WV,54,37.669486,-82.2884,"37? 40' 10.148"" N","82? 17' 18.239"" W",,,Public Elementary,Williamson,Point Features Retrieved from GNIS 06072010
school,Lenore K-8 School,Mingo,WV,54,37.797776,-82.289779,"37? 47' 51.994"" N","82? 17' 23.205"" W",,,,Naugatuck,Point Features Retrieved from GNIS 06072010
school,Southern West Virginia Community / Technical College - Williamson Campus,Mingo,WV,54,37.675508,-82.293339,"37? 40' 31.830"" N","82? 17' 36.019"" W",,,College/University,Williamson,Point Features Retrieved from GNIS 06072010
school,Jumping Branch Elementary School,Summers,WV,54,37.65343,-80.971013,"37? 39' 12.349"" N","80? 58' 15.648"" W",,,Public Elementary,Hinton,Point Features Retrieved from GNIS 06072010
school,Talcott Elementary School,Summers,WV,54,37.652599,-80.755969,"37? 39' 9.357"" N","80? 45' 21.489"" W",,,Public Elementary,Talcott,Point Features Retrieved from GNIS 06072010
